Subject ID	Accession	Description	Oligo 1 (FOR)	Oligo 2(REV)	Oligo 1(E-val)	Oligo 1(Query Percent)	Oligo 1(Start Location)	Oligo 1(End Location	Oligo 2(E-val)	Oligo 2(Query Percent)	Oligo 2(Start Location	Oligo 2(End Location
236208	KM252798	Hepatitis C virus isolate L350 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	4.63E-02	86.36	370	388
66571	DQ155480	Hepatitis C virus strain D61 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66570	DQ155479	Hepatitis C virus strain D60 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	70.59	1	13	1.13E+01	68.18	345	359
66573	DQ155482	Hepatitis C virus strain D63 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
66572	DQ155481	Hepatitis C virus strain D62 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66575	DQ155484	Hepatitis C virus strain D67 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	345	359
66574	DQ155483	Hepatitis C virus strain D65 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	345	359
66577	DQ155486	Hepatitis C virus strain D72 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66576	DQ155485	Hepatitis C virus strain D71 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66579	DQ155488	Hepatitis C virus strain D76 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66578	DQ155487	Hepatitis C virus strain D75 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	2.33E+02	68.42	376	389
262832	KT232907	Hepatitis C virus isolate B2474 nonstructural protein NS3-4A gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	355	364	1.09E+04	45.45	688	697
254616	KP721475	Hepatitis C virus isolate CG-TJ-HCV02 nonfunctional polyprotein gene, complete sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
282528	KJ678800	Hepatitis C virus isolate TV563, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	2.33E+02	68.42	402	415
1922	HPCEGS	Hepatitis C virus (isolate NZL1) genomic RNA, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
43212	EU798760	Hepatitis C virus subtype 6v isolate KMN-02 polyprotein precursor, gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	16	25	8.69E+03	47.62	2999	3008
88309	AF054254	Hepatitis C virus HC-J4, pCV-J4L4 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	3620	3629	1.67E+04	68.42	6615	6629
88307	AF054252	Hepatitis C virus HC-J4, pCV-J4L2 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	3619	3628	1.67E+04	68.42	6614	6628
89397	AF333324	Hepatitis C virus type 1b polyprotein mRNA, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
282523	KJ678795	Hepatitis C virus isolate TV529, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	68.18	374	388
282522	KJ678794	Hepatitis C virus isolate TV525, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	2.33E+02	68.42	402	415
282527	KJ678799	Hepatitis C virus isolate TV559, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	5.78E-01	95.24	348	368
223749	EU569723	Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V13/2005, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	900	908	1.67E+04	47.37	1484	1492
253919	KM587620	Hepatitis C virus isolate G polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	68.18	372	386
283832	KJ437295	Hepatitis C virus isolate HITS_300168 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	336	350
1981	HPCCORE04	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	2.33E+02	68.42	402	415
18401	X61591	Hepatitis C virus partial gene for polyprotein, core, E1, NS1/E2 and NS2 proteins, genomic RNA, isolate patient 1: JK1.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	2.20E+03	52.38	340	350
18402	X61592	Hepatitis C virus (JK3) core, E1, NS1/E2 and NS2 genes.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	1	10	2.75E+03	50	364	374
18403	X61593	Hepatitis C virus (JK2) core, E1, NS1/E2 and NS2 genes.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	336	350
18404	X61594	Hepatitis C virus (JK4) core, E1, NS1/E2 and NS2 genes.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	336	350
18405	X61595	Hepatitis C virus (JK5) core, E1, NS1/E2 and NS2 genes.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	8.58E+03	47.37	2	10	9.02E+00	71.43	336	350
18406	X61596	Hepatitis C virus core, E1, NS1/E2, NS2, NS3, NS4a, NS4b and NS5 genes.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	336	350
206206	KC844043	Hepatitis C virus subtype 2a isolate ZS623 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.09E+04	45.45	372	381
206211	KC844048	Hepatitis C virus subtype 2b isolate ZS260 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.09E+04	45.45	371	380
383	AB047640	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-1.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	2.20E+03	52.38	356	366
384	AB047641	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-2.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
385	AB047642	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-3.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
386	AB047643	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-4.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
387	AB047644	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-5.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
388	AB047645	Hepatitis C virus gene for polyprotein, complete cds, clone:JCH-6.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
34547	AB661387	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.24.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
77284	EU246936	Hepatitis C virus strain TH52 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	345	359
6774	AB429050	Hepatitis C virus gene for polyprotein, complete cds, isolate: AH1.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
44781	EU541283	Hepatitis C virus isolate HCVUTR-MG12 5' UTR and polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33300	AF054247	Hepatitis C virus subtype 1b strain HC-J4 isolate pCV-J4L6S, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33301	AF054248	Hepatitis C virus subtype 1b strain HC-J4 isolate pCV-J4L2S, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33302	AF054249	Hepatitis C virus subtype 1b strain HC-J4 isolate pCV-J4L4S, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	354	368
33303	AF054250	Hepatitis C virus subtype 1b strain HC-J4, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	8	17	9.02E+00	71.43	343	357
33304	AF139594	Hepatitis C virus subtype 1b strain HCV-N, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33305	AF165045	Hepatitis C virus subtype 1b strain MD1-1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
33306	AF165046	Hepatitis C virus subtype 1b strain MD1-2, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
33307	AF165047	Hepatitis C virus subtype 1b strain MD2-1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
33308	AF165048	Hepatitis C virus subtype 1b strain MD2-2, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
33309	AF165049	Hepatitis C virus subtype 1b strain MD3-1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	6	15	1.09E+04	59.09	369	382
1984	HPCCORE08	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
241595	KP666622	Hepatitis C virus clone 110069_5R_c1 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
223017	JX463599	Hepatitis C virus subtype 1a isolate V3195 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	640	648	1.67E+04	47.37	1224	1232
182535	FJ872247	Hepatitis C virus isolate TLS1-2a polymerase NS5B gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	52.94	249	257	1.09E+04	45.45	869	878
36155	AB677533	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCV-M8774.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.76E+02	59.09	373	385
1985	HPCCORE09	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
223917	KM102766	Hepatitis C virus isolate Patient G polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	19	28	9.02E+00	71.43	354	368
88126	AF011753	Hepatitis C virus strain H77 pH21 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
88124	AF011751	Hepatitis C virus strain H77 pCV-H77C polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
88125	AF011752	Hepatitis C virus strain H77 pCV-H11 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
222878	KJ470617	Hepatitis C virus isolate QC88, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	3.52E+01	68.42	13	25	1.76E+02	59.09	371	383
223911	KM102760	Hepatitis C virus isolate Patient A polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	19	28	9.02E+00	71.43	354	368
39905	AF207752	Hepatitis C virus subtype 1b strain MD11, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	6	15	1.09E+04	59.09	369	382
39906	AF207753	Hepatitis C virus subtype 1b strain MD12, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	15	31	9.02E+00	71.43	341	355
39907	AF207754	Hepatitis C virus subtype 1b strain MD13, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
4277	AY344023	Hepatitis C virus isolate UT-S18 5' UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	332	346
4276	AY344022	Hepatitis C virus isolate UT-S12 5' UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	9.02E+00	71.43	336	350
4275	AY344021	Hepatitis C virus isolate UT-S11 5' UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	2.20E+03	66.67	337	351
2047	HPCK1S1	Hepatitis C virus (strain HCV-1b, clone HCV-K1-S1), complete genome sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
7299	AJ621215	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	32	48	5.61E+01	73.68	401	415
39908	AF207755	Hepatitis C virus subtype 1b strain MD14, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
39909	AF207756	Hepatitis C virus subtype 1b strain MD15, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
4441	AY885238	Hepatitis C virus strain Glasgow polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	382	395
36310	AB709325	Hepatitis C virus subtype 1b gene for polyprotein, NS3 protease region, partial cds, isolate: KH101119.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	358	366	1.09E+04	45.45	688	697
92564	AF271632	Hepatitis C virus subtype 1a clone pHCV-1/SF9 A, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
280925	KM504110	Hepatitis C virus isolate C-0782, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
194986	KC197226	Hepatitis C virus isolate MRS129 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6212	6220	9.68E+02	63.16	7843	7855
194989	KC197229	Hepatitis C virus isolate MRS37 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	2.17E+03	76.47	2	15	1.76E+02	59.09	345	357
194988	KC197228	Hepatitis C virus isolate FrBd3618 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6008	6016	1.67E+04	52.63	7845	7855
280929	KM504114	Hepatitis C virus isolate QC150, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
280928	KM504113	Hepatitis C virus isolate QC120, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	1.41E+02	90.48	345	365
236199	KM252789	Hepatitis C virus isolate L23 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
2043	D50466	Hepatitis C virus genomic RNA for core, env and E2/NS1, complete and partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	68.18	371	385
70682	DQ640354	Hepatitis C virus strain Th44 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
144439	JF735111	Hepatitis C virus isolate QC178, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	2.20E+03	52.38	356	366
34590	AB661430	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.121.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5893	5901	4.02E+03	57.89	7525	7536
34591	AB661431	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.50.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
2100	HPCJK046E2	Hepatitis C virus (isolate JK046) genomic RNA, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	32	40	1.89E-01	94.74	393	411
5946	AB154189	Hepatitis C virus subtype 1b gene for polyprotein, partial cds, isolate: No. 14.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
227339	KM043278	Hepatitis C virus strain 110069TF1.UC1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
26617	DQ993170	Hepatitis C virus genotype 4 5' UTR and nonfunctional polyprotein gene, partial sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	2.28E+00	76.19	345	360
90345	GU294484	Hepatitis C virus isolate PK-1, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	1.45E-01	100	25	41	4.46E+01	90.91	371	392
227338	KM043277	Hepatitis C virus strain 10025TF.UC4 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
45645	FJ407092	Hepatitis C virus isolate IND-HCV-3i, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	1.45E-01	100	25	41	1.76E+02	59.09	372	384
126442	JF701912	Hepatitis C virus isolate P34 core protein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	8	17	1.09E+04	59.09	371	384
34576	AB661416	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.20.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
66592	DQ155501	Hepatitis C virus strain D94 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	345	359
66591	DQ155500	Hepatitis C virus strain D89 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
34575	AB661415	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.15.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34572	AB661412	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.142.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5911	5919	4.02E+03	57.89	7543	7554
34573	AB661413	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.143.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34570	AB661410	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.139.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34571	AB661411	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.140.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
206207	KC844044	Hepatitis C virus subtype 3b isolate ZS650 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.25E+00	94.74	7	25	1.76E+02	59.09	371	383
34578	AB661418	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.64.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34579	AB661419	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.71.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
75276	EF420127	Hepatitis C virus strain P21 deletion mutant polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	326	340
222764	JF735126	Hepatitis C virus isolate 811, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.25E+00	94.74	7	25	9.68E+02	89.47	394	412
75275	EF420126	Hepatitis C virus strain P21 polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	3.56E+01	66.67	327	340
88312	AF054258	Hepatitis C virus HC-J4, pCV-J4L9 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	3619	3628	1.67E+04	68.42	6614	6628
34586	AB661426	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.107.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
75278	EF420129	Hepatitis C virus strain R30 deletion mutant polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	1.89E-01	94.74	368	386
75279	EF420130	Hepatitis C virus strain D88 polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	4.46E+01	90.91	345	366
180038	KC191671	Hepatitis C virus isolate 10MYKJ032 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	12	20	1.67E+04	47.37	1856	1864
2036	HPCJK081B1	Hepatitis C virus isolate JK081 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
2035	HPCJK072A9	Hepatitis C virus isolate JK072 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	25	41	1.13E+01	68.18	371	385
2034	HPVJK070A8	Hepatitis C virus isolate JK070 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	25	41	1.13E+01	68.18	371	385
105600	EF424626	Hepatitis C virus subtype 6p isolate QC216, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.76E+02	59.09	371	383
105601	EF424627	Hepatitis C virus subtype 6o isolate QC227, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	3.26E+00	89.47	393	411
105602	EF424628	Hepatitis C virus subtype 6l isolate 537796, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	4.02E+03	68.42	398	411
2030	HPCJK046A4	Hepatitis C virus isolate JK046 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	32	40	1.89E-01	94.74	393	411
253916	KM587617	Hepatitis C virus isolate D polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.76E+02	59.09	373	385
2039	HPCJK139B4	Hepatitis C virus isolate JK139 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
2038	HPCJK128B3	Hepatitis C virus isolate JK128 gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	19	28	9.02E+00	71.43	354	368
33339	AY232731	Hepatitis C virus clone MD2b1-2 polyprotein mRNA, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6203	6211	4.02E+03	57.89	7835	7846
33338	AY232730	Hepatitis C virus clone MD2b1-1 polyprotein mRNA, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6203	6211	4.02E+03	57.89	7835	7846
220088	KJ439772	Hepatitis C virus isolate QC181, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
103955	GU133617	Hepatitis C virus subtype 1b, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33330	AF177036	Hepatitis C virus subtype 2a strain HC-J6CH clone pJ6CF, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
220086	KJ439770	Hepatitis C virus isolate QC78, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.13E+01	68.18	373	387
220087	KJ439771	Hepatitis C virus isolate QC156, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	18	27	4.02E+03	52.63	2791	2800
220084	KJ439768	Hepatitis C virus isolate QC103, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33336	AF238486	Hepatitis C virus subtype 2b strain MD2b-1, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6203	6211	4.02E+03	57.89	7835	7846
223550	EU255965	Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V168/1990, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	905	913	1.67E+04	47.37	1489	1497
